,Latitude,Longitude
1809,29.6921615,-95.5097941
1810,29.6919020,-95.5101580
1811,29.6918324,-95.5098404
1812,29.6760086,-95.5411439
1813,29.6757914,-95.5416794
1814,29.6756955,-95.5416239
1815,29.6757273,-95.5428453
1816,29.6759452,-95.5422766
1817,29.6760669,-95.5422927
1818,29.6884312,-95.4925457
1819,29.6881250,-95.4923938
1820,29.6882058,-95.4926491
1821,29.6883573,-95.4922801
1822,29.6889604,-95.4846063
1823,29.6891033,-95.4842692
1824,29.6888704,-95.4843790
1825,29.6891985,-95.4845111
1826,29.7064245,-95.3991623
1827,29.7063396,-95.3989381
1828,29.7060817,-95.3990633
1829,29.7061791,-95.3992847
1830,29.7060817,-95.4003359
1831,29.7061908,-95.4005749
1832,29.7062237,-95.4005705
1833,29.7062930,-95.4003540
1834,29.7063430,-95.4003509
1835,29.7064480,-95.4004975
1836,29.7430902,-95.3581722
1837,29.7430370,-95.3584309
1838,29.7428947,-95.3583282
1839,29.7428749,-95.3581709
1840,29.7429418,-95.3581190
1841,29.7498217,-95.4826354
1842,29.7501664,-95.4826399
1843,29.7499231,-95.4827677
1844,29.7500542,-95.4825092
1845,29.7639230,-95.4779772
1846,29.7637263,-95.4781046
1847,29.7638362,-95.4777815
1848,29.7504117,-95.4629695
1849,29.7500597,-95.4629499
1850,29.7503042,-95.4628254
1851,29.7501671,-95.4630940
1852,29.7500288,-95.4672222
1853,29.7503972,-95.4672336
1854,29.7501396,-95.4673679
1855,29.7502959,-95.4670366
1856,29.7502788,-95.4727841
1857,29.7499848,-95.4727082
1858,29.7500643,-95.4729562
1859,29.7501891,-95.4725997
1860,29.7501300,-95.4768094
1861,29.7499953,-95.4771411
1862,29.7500927,-95.4794319
1863,29.7499615,-95.4796905
1864,29.7501944,-95.4795611
1865,29.7498602,-95.4795582
1866,29.7501046,-95.4611614
1867,29.7503457,-95.4610185
1868,29.7502030,-95.4614847
1869,29.7504664,-95.4613256
1870,29.8109059,-95.5066452
1871,29.7467464,-95.4614094
1872,29.7467291,-95.4609524
1873,29.7466132,-95.4610497
1874,29.7468934,-95.4613029
1875,29.7485927,-95.4613501
1876,29.7482907,-95.4611185
1877,29.7484002,-95.4614392
1878,29.7484774,-95.4610400
1879,29.7472160,-95.4560028
1880,29.7470370,-95.4561898
1881,29.7472420,-95.4563293
1882,29.7478053,-95.4567974
1883,29.7480332,-95.4568653
1884,29.7478452,-95.4570377
1885,29.7638532,-95.4301514
1886,29.7643035,-95.4299899
1887,29.7640487,-95.4303071
1888,29.7613365,-95.4161417
1889,29.7616828,-95.4162344
1890,29.7615908,-95.4161057
1891,29.7613925,-95.4162816
1892,29.7640725,-95.4298117
1893,29.7636498,-95.4273343
1894,29.7633308,-95.4273271
1895,29.7634364,-95.4274405
1896,29.7635642,-95.4272018
1897,29.8025261,-95.4301550
1898,29.8025460,-95.4297599
1899,29.8023369,-95.4299189
1900,29.8039453,-95.4292292
1901,29.8040910,-95.4294522
1902,29.8042619,-95.4290081
1903,29.8043502,-95.4292858
1904,29.8130819,-95.3423758
1905,29.8134752,-95.3423809
1906,29.8131503,-95.3425928
1907,29.8133485,-95.3422496
1908,29.8072926,-95.3423107
1909,29.7420054,-95.3452426
1910,29.7419045,-95.3453512
1911,29.7416455,-95.3450520
1912,29.7417549,-95.3449166
1913,29.7306009,-95.3680879
1914,29.7307980,-95.3679333
1915,29.7307194,-95.3681398
1916,29.7306807,-95.3678472
1917,29.7233298,-95.3785830
1918,29.7230635,-95.3786767
1919,29.7232404,-95.3788039
1920,29.7231909,-95.3785030
1921,29.7417389,-95.3771819
1922,29.7415822,-95.3769286
1923,29.7417888,-95.3770266
1924,29.7414993,-95.3770933
1925,29.7452831,-95.3741049
1926,29.7455199,-95.3740816
1927,29.7454680,-95.3742033
1928,29.7453357,-95.3739820
1929,29.7478738,-95.3720495
1930,29.7481278,-95.3720137
1931,29.7480920,-95.3721534
1932,29.7488691,-95.3714179
1933,29.7486119,-95.3714623
1934,29.7486651,-95.3713161
1935,29.7384130,-95.3719614
1936,29.7385234,-95.3717726
1937,29.7386027,-95.3720020
1938,29.7407673,-95.3665093
1939,29.7407329,-95.3662630
1940,29.7408438,-95.3663029
1941,29.7400437,-95.3653018
1942,29.7399428,-95.3652551
1943,29.7400300,-95.3650938
1944,29.7402263,-95.3308746
1945,29.7401173,-95.3305257
1946,29.7400245,-95.3306696
1947,29.7402898,-95.3307221
1948,29.7350970,-95.3318282
1949,29.7351902,-95.3319694
1950,29.7352501,-95.3316937
1951,29.7358247,-95.3338825
1952,29.7357031,-95.3340970
1953,29.7357189,-95.3338173
1954,29.7477957,-95.3265888
1955,29.7480454,-95.3266025
1956,29.7478705,-95.3264244
1957,29.7479814,-95.3267806
1958,29.7609593,-95.3857810
1959,29.7610806,-95.3859521
1960,29.7612127,-95.3856464
1961,29.7609582,-95.3830931
1962,29.7610765,-95.3832380
1963,29.7611819,-95.3829418
1964,29.7481030,-95.3921883
1965,29.7482279,-95.3920917
1966,29.7481095,-95.3918436
1967,29.7479984,-95.3919042
1968,29.7698119,-95.3916205
1969,29.7697778,-95.3913043
1970,29.7699055,-95.3914803
1971,29.7696997,-95.3914471
1972,29.7761409,-95.3266148
1973,29.7761584,-95.3262597
1974,29.7760545,-95.3263785
1975,29.7762451,-95.3265255
1976,29.7801950,-95.3158421
1977,29.7803748,-95.3159860
1978,29.7802625,-95.3161039
1979,29.7802675,-95.3157302
1980,29.6843001,-95.5135282
1981,29.6845450,-95.5132966
1982,29.6788549,-95.4930235
1983,29.6786769,-95.4931918
1984,29.6786808,-95.4928227
1985,29.6758142,-95.5087475
1986,29.6754320,-95.5085657
1987,29.6755597,-95.5088256
1988,29.6757028,-95.5084674
1989,29.7059780,-95.4622458
1990,29.7055574,-95.4622392
1991,29.7056567,-95.4623736
1992,29.7058520,-95.4620880
1993,29.7058460,-95.4714645
1994,29.7054834,-95.4721588
1995,29.7055910,-95.4722173
1996,29.7057459,-95.4713927
1997,29.7060274,-95.4554737
1998,29.7056327,-95.4554661
1999,29.7059147,-95.4553515
2000,29.7057437,-95.4555906
2001,29.7059520,-95.4511365
2002,29.7057841,-95.4514557
2003,29.7056577,-95.4513012
2004,29.7060817,-95.4513025
2005,29.6983167,-95.4512032
2006,29.6986889,-95.4512078
2007,29.6984214,-95.4510882
2008,29.6954283,-95.4268098
2009,29.6954593,-95.4266609
2010,29.6950959,-95.4268348
2011,29.6951476,-95.4266536
2012,29.6890541,-95.4616504
2013,29.6893600,-95.4616586
2014,29.6891331,-95.4617670
2015,29.6892695,-95.4615077
2016,29.7981944,-95.3677351
2017,29.7981910,-95.3680694
2018,29.7980721,-95.3678262
2019,29.7983146,-95.3679841
2020,29.7751200,-95.3813669
2021,29.7751307,-95.3816827
2022,29.7750268,-95.3814791
2023,29.7752432,-95.3815455
2024,29.7981501,-95.5240936
2025,29.7978252,-95.5237838
2026,29.7978602,-95.5241233
2027,29.7981408,-95.5237305
2028,29.8000134,-95.5140386
2029,29.8001603,-95.5137254
2030,29.7999507,-95.5138224
2031,29.7500577,-95.4971857
2032,29.7501941,-95.4973796
2033,29.7499971,-95.4975114
2034,29.7498747,-95.4973426
2035,29.7501278,-95.4923964
2036,29.7499993,-95.4925893
2037,29.7498997,-95.4925027
2038,29.7502375,-95.4925043
2039,29.7496785,-95.4887583
2040,29.7500022,-95.4887640
2041,29.7497792,-95.4888583
2042,29.7499008,-95.4886319
2043,29.7500657,-95.4860968
2044,29.7499592,-95.4858436
2045,29.7498194,-95.4862214
2046,29.7497315,-95.4859689
2047,29.7519417,-95.5116515
2048,29.7517249,-95.5117838
2049,29.7518688,-95.5115320
2050,29.7510001,-95.5143890
2051,29.7510921,-95.5145594
2052,29.7514288,-95.5140976
2053,29.7513376,-95.5140020
2054,29.7377941,-95.4795157
2055,29.7379625,-95.4792863
2056,29.7380798,-95.4793994
2057,29.7377123,-95.4793893
2058,29.7421917,-95.4855980
2059,29.7421937,-95.4852726
2060,29.7422964,-95.4854968
2061,29.7421004,-95.4853822
2062,29.7376203,-95.4842276
2063,29.7380060,-95.4843722
2064,29.7377332,-95.4844616
2065,29.7378878,-95.4841532
2066,29.7379318,-95.4898583
2067,29.7376617,-95.4900079
2068,29.7378344,-95.4897204
2069,29.7377976,-95.4927588
2070,29.7376283,-95.4929778
2071,29.7731584,-95.4576073
2072,29.7734599,-95.4576093
2073,29.7733622,-95.4575000
2074,29.7732262,-95.4577542
2075,29.7735168,-95.4554795
2076,29.7732502,-95.4556198
2077,29.7731689,-95.4555130
2078,29.7733965,-95.4553704
2079,29.7732416,-95.4566998
2080,29.7733717,-95.4564565
2081,29.7734082,-95.4566128
2082,29.6834684,-95.2296946
2083,29.6831658,-95.2293538
2084,29.6832812,-95.2296618
2085,29.6833582,-95.2293516
2086,29.7622230,-95.4809193
2087,29.7620825,-95.4808269
2088,29.7622667,-95.4807965
2089,29.7631775,-95.4797598
2090,29.7631648,-95.4799053
2091,29.7629524,-95.4797416
2092,29.7629311,-95.4799034
2093,29.8028520,-95.4756432
2094,29.8028489,-95.4753226
2095,29.8027577,-95.4754124
2096,29.8068581,-95.4589536
2097,29.8065989,-95.4587627
2098,29.8067718,-95.4586735
2099,29.8066610,-95.4590317
2100,29.7761647,-95.3976653
2101,29.7762431,-95.3975602
2102,29.7760406,-95.3972821
2103,29.7770266,-95.3975640
2104,29.7768519,-95.3972892
2105,29.7769613,-95.3971872
2106,29.7510760,-95.3242323
2107,29.7511105,-95.3237607
2108,29.7512807,-95.3239692
2109,29.7509224,-95.3240451
2110,29.7549165,-95.3350829
2111,29.7550908,-95.3348170
2112,29.7549244,-95.3346495
2113,29.7547778,-95.3349883
2114,29.7551091,-95.3356019
2115,29.7550943,-95.3351054
2116,29.7552043,-95.3351425
2117,29.7591461,-95.3455413
2118,29.7591594,-95.3455322
2119,29.7591147,-95.3460575
2120,29.7593787,-95.3460602
2121,29.7593944,-95.3457456
2122,29.7288869,-95.2801372
2123,29.7290427,-95.2802204
2124,29.7289348,-95.2804052
2125,29.7376441,-95.2646055
2126,29.7391371,-95.2666982
2127,29.7392348,-95.2670814
2128,29.7393341,-95.2667966
2129,29.7261666,-95.3908812
2130,29.7261314,-95.3911670
2131,29.7259836,-95.3910303
2132,29.7262509,-95.3910311
2133,29.7807135,-95.3640086
2134,29.7808386,-95.3636744
2135,29.7808435,-95.3639864
2136,29.7806962,-95.3637328
2137,29.7845396,-95.3608330
2138,29.7845941,-95.3610531
2139,29.7898412,-95.3604786
2140,29.7896446,-95.3603290
2141,29.7897479,-95.3602224
2142,29.7897533,-95.3606106
2143,29.7728627,-95.2912268
2144,29.7728365,-95.2916700
2145,29.7727645,-95.2913654
2146,29.7729516,-95.2915518
2147,29.8068551,-95.3018351
2148,29.8071472,-95.3021184
2149,29.8072542,-95.3019759
2150,29.8077673,-95.3018384
2151,29.8079129,-95.3017275
2152,29.8081479,-95.3019844
2153,29.7568172,-95.3415108
2154,29.7566687,-95.3417488
2155,29.7566530,-95.3413763
2156,29.7542866,-95.3323208
2157,29.7539847,-95.3325565
2158,29.7540992,-95.3326157
2159,29.7541667,-95.3322879
2160,29.7456081,-95.3049258
2161,29.7459081,-95.3048005
2162,29.7457737,-95.3047431
2163,29.7457379,-95.3049868
2164,29.7166131,-95.2904186
2165,29.7165369,-95.2902721
2166,29.7167844,-95.2901238
2167,29.7169030,-95.2903313
2168,29.7167545,-95.2909231
2169,29.7095674,-95.2779579
2170,29.7094469,-95.2780403
2171,29.7126839,-95.2780957
2172,29.7129561,-95.2784073
2173,29.7130365,-95.2783079
2174,29.7140501,-95.2783286
2175,29.7136545,-95.2780808
2176,29.7137277,-95.2780027
2177,29.7278854,-95.4333337
2178,29.7279024,-95.4334277
2179,29.7282180,-95.4335441
2180,29.7282471,-95.4279114
2181,29.7284898,-95.4280697
2182,29.7283775,-95.4277711
2183,29.7283509,-95.4281527
2184,29.7169050,-95.4276456
2185,29.7173084,-95.4274701
2186,29.7037991,-95.4029584
2187,29.7035943,-95.4026711
2188,29.7037632,-95.4025930
2189,29.7170075,-95.4277865
2190,29.7174127,-95.4276542
2191,29.7042126,-95.3959356
2192,29.7040130,-95.3957673
2193,29.7041572,-95.3955403
2194,29.7043507,-95.3956946
2195,29.7036421,-95.4030513
2196,29.7026109,-95.3971179
2197,29.7023328,-95.3972758
2198,29.8097599,-95.3818817
2199,29.8098858,-95.3820196
2200,29.8093470,-95.3820108
2201,29.8094724,-95.3821506
2202,29.7931772,-95.3611098
2203,29.7931752,-95.3607337
2204,29.7932743,-95.3609985
2205,29.7930454,-95.3608293
2206,29.7961184,-95.3976712
2207,29.7963289,-95.3979433
2208,29.7962261,-95.3975546
2209,29.7962224,-95.3980551
2210,29.7311139,-95.3423714
2211,29.7321753,-95.3419174
2212,29.7086144,-95.3170204
2213,29.7086544,-95.3166211
2214,29.7087765,-95.3168831
2215,29.7084888,-95.3167576
2216,29.7115445,-95.3168177
2217,29.7113706,-95.3169477
2218,29.7114585,-95.3166747
2219,29.7253490,-95.4333961
2220,29.7252010,-95.4277303
2221,29.7252918,-95.4279689
2222,29.7253965,-95.4276055
2223,29.7254828,-95.4278671
2224,29.7339378,-95.3831045
2225,29.7342681,-95.3829656
2226,29.7340522,-95.3828626
2227,29.7339912,-95.3831848
2228,29.7341562,-95.3831529
2229,29.7344955,-95.3850502
2230,29.7346337,-95.3846738
2231,29.7344050,-95.3850030
2232,29.7345666,-95.3856050
2233,29.7346732,-95.3856516
2234,29.7343744,-95.3911362
2235,29.7344514,-95.3912790
2236,29.7345611,-95.3909652
2237,29.7346351,-95.3911402
2238,29.7388550,-95.3926358
2239,29.7386623,-95.3925255
2240,29.7387523,-95.3927173
2241,29.7387556,-95.3924190
2242,29.7314703,-95.3598049
2243,29.7312462,-95.3599841
2244,29.7313401,-95.3597486
2245,29.7313789,-95.3600287
2246,29.6582395,-95.2696074
2247,29.6578462,-95.2695967
2248,29.6581174,-95.2694665
2249,29.6579653,-95.2697469
2250,29.6581042,-95.2768110
2251,29.6579937,-95.2765021
2252,29.6577292,-95.2766428
2253,29.6578031,-95.2769348
2254,29.6558295,-95.2639833
2255,29.6553576,-95.2640121
2256,29.6555421,-95.2638257
2257,29.6556569,-95.2641607
2258,29.7228727,-95.5489538
2259,29.7225394,-95.5488362
2260,29.7226357,-95.5490540
2261,29.7227815,-95.5487347
2262,29.7289127,-95.5490668
2263,29.7288329,-95.5488631
2264,29.7285888,-95.5489540
2265,29.7371508,-95.5482620
2266,29.7369762,-95.5485570
2267,29.7368664,-95.5483507
2268,29.7372513,-95.5484425
2269,29.7199423,-95.5391687
2270,29.7195909,-95.5392609
2271,29.7194924,-95.5389591
2272,29.7205337,-95.5353519
2273,29.7203780,-95.5351420
2274,29.7136237,-95.5387744
2275,29.7136211,-95.5391103
2276,29.7135214,-95.5388782
2277,29.7137321,-95.5390176
2278,29.7178303,-95.5390679
2279,29.7177418,-95.5388016
2280,29.7176548,-95.5391744
2281,29.7175588,-95.5389224
2282,29.7166409,-95.5567927
2283,29.7168141,-95.5565192
2284,29.7165438,-95.5566693
2285,29.7088477,-95.5387681
2286,29.7090569,-95.5389290
2287,29.7089530,-95.5386676
2288,29.7374998,-95.4928474
2289,29.7379049,-95.4928749
2290,29.7378562,-95.4963453
2291,29.7375034,-95.4963425
2292,29.7375905,-95.4964699
2293,29.7377490,-95.4962392
2294,29.7374265,-95.5008537
2295,29.7375272,-95.5011008
2296,29.7376956,-95.5007119
2297,29.7572204,-95.4084699
2298,29.7570294,-95.4083875
2299,29.7571191,-95.4085785
2300,29.7571355,-95.4082534
2301,29.8034568,-95.3513519
2302,29.8032864,-95.3515828
2303,29.8031824,-95.3514529
2304,29.8035444,-95.3524437
2305,29.8032663,-95.3525694
2306,29.8034337,-95.3523225
2307,29.8034868,-95.3611447
2308,29.8032182,-95.3612732
2309,29.8031642,-95.3609928
2310,29.8033823,-95.3609003
2311,29.7862120,-95.4999666
2312,29.7863401,-95.4999937
2313,29.7863307,-95.5002372
2314,29.7837784,-95.4989701
2315,29.7836206,-95.4986385
2316,29.7839258,-95.4988242
2317,29.7847220,-95.4986829
2318,29.7850069,-95.4990124
2319,29.7848593,-95.4985979
2320,29.8014554,-95.4380875
2321,29.8015220,-95.4382377
2322,29.8016870,-95.4379816
2323,29.8015661,-95.4289344
2324,29.8014937,-95.4285083
2325,29.8017229,-95.4285538
2326,29.8018186,-95.4290274
2327,29.7331571,-95.3079496
2328,29.7333186,-95.3077285
2329,29.7155731,-95.2785002
2330,29.7154893,-95.2781808
2331,29.7157761,-95.2780886
2332,29.7158693,-95.2784004
2333,29.7157249,-95.2802598
2334,29.7155310,-95.2803287
2335,29.7154638,-95.2801011
2336,29.7173835,-95.2947472
2337,29.7172124,-95.2948490
2338,29.7174757,-95.2949556
2339,29.7172990,-95.2950561
2340,29.7142586,-95.2950186
2341,29.7145300,-95.2947367
2342,29.7141188,-95.2948673
2343,29.7145164,-95.2949260
2344,29.7225988,-95.2948772
2345,29.7226330,-95.2952076
2346,29.7224840,-95.2949389
2347,29.7227453,-95.2951596
2348,29.7259617,-95.2955848
2349,29.7259992,-95.2954258
2350,29.7262216,-95.2955975
2351,29.7104300,-95.3205150
2352,29.7104646,-95.3201568
2353,29.7106324,-95.3205321
2354,29.7103169,-95.3201950
2355,29.7235036,-95.3899405
2356,29.7236552,-95.3902056
2357,29.7236478,-95.3899207
2358,29.7225908,-95.3911160
2359,29.7224386,-95.3912768
2360,29.7230988,-95.3906746
2361,29.7229147,-95.3908518
2362,29.7229741,-95.3910989
2363,29.7058402,-95.3903848
2364,29.7060811,-95.3902497
2365,29.7060730,-95.3900128
2366,29.7058298,-95.3901370
2367,29.7084504,-95.3906560
2368,29.7083699,-95.3903092
2369,29.7082168,-95.3906948
2370,29.7081389,-95.3903732
2371,29.7098207,-95.4010580
2372,29.7096493,-95.4007276
2373,29.7098755,-95.4008633
2374,29.7095532,-95.4009135
2375,29.7073240,-95.3933853
2376,29.7073062,-95.3936476
2377,29.7618804,-95.3686938
2378,29.7622644,-95.3683582
2379,29.7636415,-95.3672899
2380,29.7634003,-95.3673139
2381,29.7634976,-95.3670950
2382,29.7631742,-95.3676259
2383,29.7631451,-95.3678156
2384,29.7629214,-95.3676813
2385,29.7620710,-95.3681976
2386,29.7620067,-95.3684260
2387,29.7618755,-95.3688387
2388,29.7615869,-95.3688123
2389,29.6889993,-95.4646919
2390,29.6891041,-95.4647984
2391,29.6890827,-95.4585718
2392,29.6893890,-95.4594488
2393,29.6891620,-95.4595497
2394,29.6891581,-95.4586691
2395,29.6892913,-95.4584281
2396,29.6892957,-95.4593159
2397,29.6915094,-95.4399951
2398,29.6917254,-95.4399091
2399,29.6915775,-95.4402521
2400,29.7697418,-95.3585017
2401,29.7699130,-95.3587164
2402,29.7698968,-95.3584607
2403,29.7697777,-95.3587852
2404,29.8139849,-95.4591751
2405,29.7410876,-95.4611090
2406,29.7407052,-95.4606819
2407,29.7407909,-95.4611292
2408,29.7409608,-95.4606303
2409,29.7410907,-95.4584460
2410,29.7409850,-95.4579490
2411,29.7408125,-95.4578086
2412,29.7412709,-95.4586360
2413,29.7409250,-95.4588346
2414,29.7411330,-95.4575630
2415,29.7380265,-95.4670192
2416,29.7378867,-95.4668005
2417,29.7381547,-95.4668797
2418,29.7314865,-95.5011431
2419,29.7317459,-95.5010365
2420,29.7315793,-95.5013838
2421,29.7318415,-95.5012754
2422,29.7302332,-95.5065892
2423,29.7299106,-95.5063902
2424,29.7299219,-95.5066677
2425,29.7302352,-95.5063039
2426,29.7150994,-95.4969643
2427,29.7148027,-95.4973095
2428,29.7149897,-95.4973340
2429,29.7149049,-95.4969541
2430,29.7052664,-95.4929681
2431,29.7053711,-95.4933196
2432,29.7056473,-95.4931905
2433,29.7055382,-95.4928372
2434,29.7107846,-95.4935263
2435,29.7107277,-95.4931494
2436,29.7110033,-95.4930842
2437,29.8078877,-95.3694774
2438,29.8074963,-95.3692416
2439,29.8078131,-95.3692058
2440,29.8075806,-95.3695195
2441,29.6974899,-95.3932208
2442,29.6977320,-95.3931677
2443,29.6974597,-95.3929172
2444,29.6976985,-95.3928692
2445,29.6854357,-95.3956509
2446,29.6852193,-95.3954378
2447,29.8037759,-95.3820683
2448,29.8038869,-95.3817652
2449,29.8036857,-95.3819154
2450,29.8040064,-95.3819224
2451,29.7548496,-95.3666867
2452,29.7545714,-95.3667309
2453,29.7546346,-95.3665842
2454,29.7553271,-95.3661319
2455,29.7555543,-95.3662581
2456,29.7578447,-95.3643095
2457,29.7575780,-95.3643517
2458,29.7576291,-95.3642256
2459,29.8038633,-95.3978167
2460,29.8039759,-95.3977097
2461,29.8039695,-95.3982152
2462,29.8136195,-95.3916963
2463,29.8137079,-95.3916169
2464,29.8135132,-95.3914349
2465,29.8015749,-95.4302234
2466,29.8014872,-95.4299743
2467,29.8017143,-95.4298704
2468,29.8018066,-95.4301282
2469,29.7061702,-95.4402221
2470,29.7059173,-95.4403581
2471,29.7060513,-95.4400348
2472,29.7058347,-95.4372059
2473,29.7062611,-95.4372149
2474,29.7059172,-95.4273845
2475,29.7060130,-95.4276288
2476,29.7062667,-95.4275153
2477,29.7061664,-95.4272905
2478,29.7059403,-95.4373373
2479,29.7060875,-95.4370824
2480,29.7063019,-95.4230351
2481,29.7059412,-95.4229448
2482,29.7060418,-95.4231966
2483,29.7062048,-95.4228808
2484,29.8038287,-95.2845318
2485,29.8040117,-95.2846811
2486,29.8039088,-95.2848057
2487,29.8048104,-95.2844926
2488,29.8049088,-95.2844091
2489,29.8049966,-95.2846775
2490,29.7381933,-95.4334735
2491,29.7383011,-95.4336781
2492,29.7383036,-95.4333957
2493,29.7383341,-95.4301845
2494,29.7383372,-95.4298196
2495,29.7384408,-95.4300787
2496,29.7382299,-95.4299147
2497,29.7734556,-95.2474660
2498,29.7732232,-95.2472934
2499,29.7733238,-95.2475823
2500,29.7739533,-95.2473206
2501,29.7741746,-95.2474956
2502,29.7740789,-95.2471760
2503,29.7556424,-95.2919972
2504,29.7558199,-95.2917754
2505,29.7556836,-95.2917355
2506,29.7558052,-95.2919832
2507,29.7565932,-95.2975856
2508,29.7566242,-95.2973498
2509,29.7502447,-95.2834990
2510,29.7501633,-95.2837147
2511,29.7500432,-95.2833563
2512,29.7839042,-95.3394903
2513,29.7838912,-95.3401964
2514,29.7842682,-95.3392280
2515,29.7838732,-95.3393127
2516,29.7839279,-95.3403299
2517,29.7833804,-95.3988354
2518,29.7831868,-95.3988307
2519,29.7833061,-95.3989623
2520,29.7833042,-95.3987624
2521,29.6977143,-95.3367594
2522,29.6979016,-95.3365179
2523,29.6980609,-95.3368025
2524,29.6978757,-95.3369561
2525,29.7009911,-95.3456204
2526,29.7006929,-95.3457452
2527,29.7008870,-95.3455402
2528,29.7008480,-95.3458129
2529,29.7062698,-95.3434454
2530,29.7058747,-95.3436176
2531,29.7059544,-95.3437080
2532,29.7062139,-95.3433519
2533,29.7092111,-95.3357665
2534,29.7088805,-95.3357721
2535,29.7089961,-95.3367710
2536,29.7086572,-95.3367882
2537,29.7089062,-95.3366387
2538,29.7048194,-95.3341430
2539,29.7050019,-95.3343948
2540,29.7049398,-95.3340583
2541,29.7011499,-95.3355664
2542,29.7009236,-95.3354718
2543,29.7011001,-95.3357193
2544,29.7009816,-95.3353200
2545,29.7737625,-95.3908562
2546,29.7791136,-95.4178869
2547,29.7791088,-95.4182833
2548,29.7790370,-95.4180077
2549,29.7792205,-95.4181864
2550,29.7769304,-95.4182361
2551,29.7768556,-95.4179784
2552,29.7770773,-95.4181501
2553,29.7778210,-95.4179763
2554,29.7780457,-95.4181528
2555,29.7779333,-95.4178771
2556,29.7821197,-95.5443285
2557,29.7822424,-95.5441498
2558,29.7819844,-95.5440159
2559,29.7809904,-95.5446014
2560,29.7811610,-95.5444071
2561,29.7808657,-95.5442898
2562,29.7780847,-95.5443791
2563,29.7783186,-95.5445644
2564,29.7782022,-95.5447000
2565,29.7842977,-95.2653348
2566,29.7845548,-95.2653800
2567,29.7844900,-95.2651500
2568,29.7844706,-95.2643449
2569,29.7845336,-95.2645234
2570,29.7847390,-95.2643680
2571,29.7927537,-95.2589430
2572,29.7924523,-95.2587698
2573,29.7924828,-95.2590564
2574,29.7927144,-95.2586280
2575,29.8041009,-95.3729906
2576,29.8040089,-95.3728692
2577,29.8038567,-95.3731087
2578,29.8037903,-95.3721527
2579,29.8037058,-95.3719888
2580,29.8039365,-95.3719227
2581,29.7256272,-95.3995407
2582,29.7257022,-95.3997194
2583,29.7257072,-95.3993518
2584,29.7257926,-95.3994400
2585,29.8120910,-95.4743939
2586,29.8117865,-95.4744711
2587,29.8120307,-95.4745840
2588,29.8118255,-95.4742985
2589,29.5986678,-95.4260230
2590,29.5989012,-95.4258364
2591,29.7270939,-95.3372825
2592,29.7267816,-95.3372621
2593,29.7268365,-95.3373515
2594,29.7264028,-95.3382482
2595,29.7260825,-95.3382692
2596,29.7263724,-95.3381291
2597,29.8015792,-95.4584639
2598,29.8014151,-95.4588275
2599,29.8013342,-95.4585780
2600,29.8016552,-95.4587695
2601,29.7379049,-95.3317198
2602,29.7377650,-95.3315173
2603,29.7136616,-95.2781449
2604,29.7130370,-95.2782500
2605,29.7682686,-95.2558551
2606,29.7680666,-95.2560777
2607,29.7681954,-95.2562336
2608,29.7681311,-95.2557673
2609,29.5985625,-95.4257942
2610,29.7862339,-95.3275395
2611,29.7864153,-95.3271284
2612,29.7862127,-95.3272444
2613,29.7864658,-95.3273806
2614,29.7816246,-95.3878203
2615,29.7816290,-95.3875226
2616,29.7817444,-95.3877415
2617,29.7815239,-95.3876284
2618,29.7727358,-95.3011568
2619,29.7728355,-95.3013513
2620,29.7728286,-95.3009476
2621,29.7727244,-95.3010520
2622,29.7729663,-95.3012262
2623,29.7739638,-95.3012260
2624,29.7738707,-95.3013338
2625,29.7737579,-95.3010492
2626,29.7747960,-95.3009177
2627,29.7748549,-95.3012071
2628,29.7746707,-95.3010350
2629,29.7473707,-95.5572614
2630,29.7474628,-95.5574849
2631,29.7476621,-95.5571321
2632,29.7371878,-95.5532018
2633,29.7367826,-95.5531460
2634,29.7369144,-95.5533783
2635,29.7370831,-95.5530538
2636,29.7367232,-95.5570883
2637,29.7368592,-95.5572353
2638,29.7370451,-95.5569738
2639,29.7727652,-95.3908672
2640,29.7727665,-95.3904958
2641,29.7341047,-95.4106472
2642,29.7343697,-95.4106502
2643,29.7341931,-95.4107760
2644,29.7342823,-95.4105508
2645,29.7344648,-95.3993327
2646,29.7343593,-95.3996277
2647,29.7345399,-95.3994610
2648,29.7342876,-95.3995093
2649,29.7344553,-95.4020555
2650,29.7342660,-95.4022130
2651,29.7343746,-95.4019088
2652,29.7341647,-95.4044862
2653,29.7342480,-95.4045733
2654,29.7344221,-95.4044882
2655,29.7343468,-95.4043454
2656,29.7341461,-95.4070611
2657,29.7343883,-95.4070656
2658,29.7342222,-95.4071691
2659,29.7343198,-95.4069149
2660,29.7436574,-95.3286445
2661,29.7433081,-95.3286652
2662,29.7435062,-95.3283673
2663,29.7434296,-95.3288777
2664,29.7442098,-95.3322030
2665,29.7441752,-95.3325583
2666,29.7483341,-95.3415270
2667,29.7484428,-95.3412578
2668,29.7483168,-95.3412059
2669,29.7477893,-95.3406750
2670,29.7476679,-95.3406308
2671,29.7477928,-95.3403543
2672,29.7946339,-95.4681288
2673,29.7939998,-95.4571266
2674,29.7940031,-95.4569860
2675,29.7947885,-95.4954751
2676,29.7177490,-95.5202270
2677,29.7178990,-95.5200900
2678,29.7175996,-95.5199628
2679,29.7177932,-95.5197856
2680,29.6967792,-95.2915562
2681,29.6968230,-95.2916649
2682,29.6969570,-95.2915073
