,Unnamed: 0,locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude,prcp,srad,swe,tmax,tmin,vp
1852,8091,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0005832142857,ppm,29.7442106,-95.24821352,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1853,8224,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000741,ppm,29.7361175,-95.24621421,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1854,8247,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000568,ppm,29.74042867,-95.24542819,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1855,8301,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000622,ppm,29.73758999,-95.24567265,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1856,8321,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006882777778,ppm,29.73822566,-95.24562235,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1857,8375,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000629,ppm,29.7433482,-95.25178897,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1858,8380,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0005493333333,ppm,29.73898151,-95.24807655,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1859,8383,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006811111111,ppm,29.73760711,-95.24782212,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1860,8521,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006383333333,ppm,29.74190703,-95.25227027,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1861,8543,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00052,ppm,29.74498563,-95.24544397,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1862,8618,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006082352941,ppm,29.74333764,-95.25229118,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1863,8789,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00066375,ppm,29.74117635,-95.25225335,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1864,8823,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006601388889,ppm,29.73689049,-95.24685576,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1865,8832,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0004955,ppm,29.74268359,-95.24543559,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1866,8894,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0007555,ppm,29.7351391,-95.25326518,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1867,8907,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006173684211,ppm,29.73938919,-95.24678947,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1868,8933,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006216111111,ppm,29.7434202,-95.24777147,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1869,9117,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00057225,ppm,29.74087966,-95.24542967,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1870,9157,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0007714492754,ppm,29.73618106,-95.25434634,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1871,9169,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000494,ppm,29.742123,-95.24634745,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1872,9197,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0008332738095,ppm,29.73694656,-95.2487208,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1873,9228,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00078,ppm,29.73705868,-95.25192108,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1874,9289,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000673,ppm,29.73767625,-95.24721776,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1875,9341,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000598,ppm,29.73681237,-95.25269374,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1876,9432,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0007644107143,ppm,29.73960995,-95.25448302,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1877,9472,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0007216666667,ppm,29.74356067,-95.25342498,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1878,9527,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0005425,ppm,29.74178163,-95.24543263,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1879,9529,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00056,ppm,29.74257398,-95.24634869,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1880,9676,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0004695,ppm,29.74489688,-95.24656375,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1881,9763,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006817857143,ppm,29.73851368,-95.24707738,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1882,9868,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0008046666667,ppm,29.73668367,-95.24815822,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1883,9895,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00076,ppm,29.7379287,-95.25191947,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1884,9929,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006131578947,ppm,29.74030924,-95.2544941,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1885,9941,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006249675325,ppm,29.74224497,-95.25340491,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1886,10029,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0007273333333,ppm,29.73548877,-95.25433062,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1887,10032,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006790909091,ppm,29.74049019,-95.24656847,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1888,10185,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0004875,ppm,29.74458835,-95.24693655,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1889,10375,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006413333333,ppm,29.74072641,-95.24821975,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1890,10409,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006715064103,ppm,29.73971954,-95.25292183,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1891,10415,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00061,ppm,29.73722469,-95.24541717,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1892,10681,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00052,ppm,29.74453465,-95.24544329,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1893,10840,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000691,ppm,29.73844496,-95.24757472,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1894,10912,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0007872222222,ppm,29.73646533,-95.24787595,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1895,10966,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000492,ppm,29.74453532,-95.24743782,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1896,10983,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.000656,ppm,29.74263604,-95.2522743,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1897,11289,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006866666667,ppm,29.74045901,-95.25223636,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1898,11294,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006987515723,ppm,29.7400862,-95.25336497,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1899,11381,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006714137701,ppm,29.74412188,-95.25155491,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1900,11460,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0006037647059,ppm,29.73834059,-95.24543328,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1901,11468,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00056,ppm,29.74167201,-95.24634622,6.565583941605841,321.9111313868613,0.0,25.801605839416055,15.329233576642336,1948.4469708029196
1902,17,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0014,ppm,29.7782582,-95.37594251,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1903,91,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0034875,ppm,29.7774463,-95.38296122,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1904,340,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001323,ppm,29.7751126,-95.38061346,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1905,584,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003927416667,ppm,29.77921419,-95.37640196,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1906,643,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001435,ppm,29.77635458,-95.37706222,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1907,689,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001364666667,ppm,29.77588961,-95.37817815,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1908,803,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001998333333,ppm,29.77625641,-95.38135116,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1909,878,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001278,ppm,29.77511918,-95.38007141,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1910,966,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001281,ppm,29.77729326,-95.37679964,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1911,1027,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0019925,ppm,29.77591182,-95.38169811,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1912,1207,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001174285714,ppm,29.77590363,-95.37706253,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1913,1246,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00195,ppm,29.77759805,-95.38175499,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1914,1639,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00111375,ppm,29.77545268,-95.37706285,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1915,1695,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0012225,ppm,29.77513426,-95.37897946,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1916,1873,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001788688811,ppm,29.77860894,-95.37557703,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1917,1952,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001882,ppm,29.77720063,-95.38124356,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1918,2104,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001346,ppm,29.77514568,-95.37730245,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1919,2360,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001225277778,ppm,29.7769467,-95.37593801,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1920,2475,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001253375,ppm,29.7776382,-95.37594151,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1921,2691,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001854090909,ppm,29.77548059,-95.38142993,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1922,3129,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001370909091,ppm,29.7768055,-95.37706612,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1923,3331,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001419922402,ppm,29.77729144,-95.37792632,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1924,3671,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001998863636,ppm,29.77683088,-95.38130149,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1925,4026,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001324,ppm,29.77634054,-95.37818225,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1926,4080,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001866527015,ppm,29.77705803,-95.38198347,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1927,4090,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001194888889,ppm,29.7762642,-95.37593301,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1928,4198,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001449537037,ppm,29.77798759,-95.37563194,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1929,4359,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001862,ppm,29.77692411,-95.38308359,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1930,4366,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.002216666667,ppm,29.77822591,-95.37949745,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1931,4427,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00238,ppm,29.77858334,-95.37852954,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1932,4608,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00196,ppm,29.77684649,-95.38400836,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1933,4933,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001353263889,ppm,29.77514018,-95.37786595,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1934,5116,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003505,ppm,29.77766729,-95.38206625,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1935,5228,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001207916667,ppm,29.77515515,-95.37617245,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1936,5310,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.002216666667,ppm,29.77807343,-95.37946965,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1937,5699,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0036875,ppm,29.77724663,-95.38390252,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1938,5849,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00403,ppm,29.77855359,-95.37946915,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1939,5865,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0012455,ppm,29.77729551,-95.37619544,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1940,5963,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00165,ppm,29.7751056,-95.38174546,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1941,6249,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.002483083333,ppm,29.77789515,-95.38113621,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1942,6495,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001955,ppm,29.77757153,-95.38133094,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1943,7756,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003709375,ppm,29.77822859,-95.38032165,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1944,7778,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003104444444,ppm,29.77707775,-95.38485144,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1945,8111,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003902916667,ppm,29.77908027,-95.37784721,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1946,8120,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001543589744,ppm,29.77510911,-95.38117946,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1947,8513,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001203368577,ppm,29.7755777,-95.37592101,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1948,9240,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.002531428571,ppm,29.7788508,-95.3776542,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1949,9403,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001336666667,ppm,29.77679149,-95.37818587,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1950,9541,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001285,ppm,29.77515064,-95.37673745,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1951,9886,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001848047386,ppm,29.77727799,-95.38123412,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1952,9899,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.002870671296,ppm,29.77897873,-95.37637241,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1953,9976,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001449444444,ppm,29.77505322,-95.38148518,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1954,10225,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001222081845,ppm,29.77543867,-95.37817405,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1955,10376,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001874,ppm,29.77754413,-95.38040238,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1956,10406,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00192,ppm,29.77591179,-95.38124301,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1957,10887,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00298675,ppm,29.77881571,-95.37509462,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1958,10920,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001228,ppm,29.77512867,-95.37952941,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1959,10963,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00128,ppm,29.77513626,-95.37842946,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1960,10972,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.001347777778,ppm,29.7772919,-95.37740862,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1961,11005,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003372,ppm,29.77792086,-95.38118297,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1962,11146,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.003079375,ppm,29.77733631,-95.38397926,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1963,11528,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.0015475,ppm,29.77799559,-95.37505944,6.224014598540146,323.45361313868614,0.0,26.009343065693432,15.241897810218978,1938.765510948905
1964,18,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00256,ppm,29.77748545,-95.42976837,6.061934306569342,324.1744160583942,0.0,26.025401459854013,15.194562043795623,1932.8349270072993
1965,1853,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00374,ppm,29.77774121,-95.42985016,6.061934306569342,324.1744160583942,0.0,26.025401459854013,15.194562043795623,1932.8349270072993
1966,2071,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,no2,0.00287,ppm,29.77784067,-95.43409714,6.061934306569342,324.1744160583942,0.0,26.025401459854013,15.194562043795623,1932.8349270072993
